time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1772650355538538200,0.065538330078125,0.979614847972989,-0.0033896424382925,-0.1834757220841944,-0.3389770090579986,-0.175709381699562,-0.2526546716690063
1772650355548510200,0.07551025390625,0.797274998050928,-0.084760642440617,-0.1651074139617383,-0.3893136978149414,-0.1976450383663177,-0.2577154636383056
1772650355558483200,0.085483154296875,0.5770856022059917,-0.0405105818256735,-0.0730821873456239,-0.4107170104980469,-0.2183225005865097,-0.2408802658319473
1772650355568455200,0.095455078125,0.485296960824728,0.0924064810186624,0.1424224116839468,-0.398978590965271,-0.2381380200386047,-0.2257881313562393
1772650355578428200,0.10542822265625,0.5199269601792097,0.1784776215359568,0.3433984268844127,-0.3691860437393188,-0.2612853348255157,-0.2216253131628036
1772650355588400000,0.115400146484375,0.4745435116201639,0.1906666565015912,0.4360973149783909,-0.337045669555664,-0.2352963387966156,-0.2376913726329803
1772650355598373000,0.125373046875,0.2394686813324689,0.1838107992574572,0.3344441360563039,-0.3021000921726227,-0.1589215695858001,-0.2404688000679016
1772650355608346000,0.13534619140625,-0.0025865093618631,0.1455669933199882,0.2000776050560176,-0.2597230672836303,-0.0711499229073524,-0.2348021268844604
1772650355618318300,0.145318359375,0.0401987393975257,0.1223120821997523,0.1131225213110446,-0.2332088649272918,-0.0292205028235912,-0.2311293482780456
1772650355628291000,0.155291015625,0.1608925727456808,0.06281330678761,0.0642351562842726,-0.2009470611810684,-0.0158780664205551,-0.2168920785188675
1772650355638263300,0.16526318359375,0.186069684100151,-0.0080202248483896,0.1256117082670331,-0.1640574038028717,-0.0008975495584309,-0.1899655014276504
1772650355648237000,0.175237060546875,0.3269593332588672,-0.0510272996649146,0.2733018312208354,-0.122649498283863,-0.03218649700284,-0.1659235507249832
1772650355658208800,0.185208740234375,0.594759790584445,-0.1591559582114219,0.3475741051338613,-0.0820799693465232,-0.0861293524503707,-0.1590517908334732
1772650355668182000,0.19518212890625,0.9127893829345702,-0.251717922052741,0.4452779619082808,-0.0499705001711845,-0.1464584767818451,-0.1768430322408676
1772650355678155000,0.205155029296875,1.2079542325258257,-0.3642819326981902,0.4591301077805459,-0.0336262620985507,-0.2065301686525344,-0.2239111959934234
1772650355688127000,0.215126953125,1.352690620240569,-0.4808461188957095,0.4303919429436326,-0.0187040381133556,-0.246647223830223,-0.2784652411937713
1772650355698100000,0.225099853515625,1.347252228578925,-0.5542337189286947,0.3349953401982784,0.0004651295021176,-0.2593877911567688,-0.327802449464798
1772650355708072000,0.235072021484375,1.186425706806779,-0.6084624449834227,0.1748071163296699,0.0146206300705671,-0.2514049708843231,-0.3611239194869995
1772650355718045000,0.245044921875,0.9531921204715966,-0.6947150795474648,0.0026898236058652,0.0228821393102407,-0.2327100783586502,-0.3811828196048736
1772650355728017000,0.255016845703125,0.7849035922557115,-0.7681383354157209,-0.1372295192159712,0.0221116859465837,-0.2062827348709106,-0.3933129906654358
1772650355737990000,0.264989990234375,0.7220867783367634,-0.858046277616918,-0.2279354799270629,0.0135528948158025,-0.1657614558935165,-0.4130222499370575
1772650355747963000,0.274962890625,0.7062550029546022,-0.9780801857516168,-0.2045797387808561,0.0115110501646995,-0.1356618702411651,-0.4299692511558532
1772650355757935000,0.28493505859375,0.7103121693909168,-1.097897236265242,-0.1288482059702277,0.0040966570377349,-0.1441652476787567,-0.4402594566345215
1772650355767907800,0.294907958984375,0.686753014627099,-1.2535311578303574,-0.1119800732776522,-0.0157359037548303,-0.1680844277143478,-0.421467661857605
