time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1772903193748290800,0.058290771484375,0.0849204063415527,-0.0217431187629699,-0.0860524177551269,-0.164322629570961,-0.1618791669607162,-0.1783725172281265
1772903193767277300,0.07727734375,0.1958022117614746,-0.0554538965225219,-0.1390776634216308,-0.1466075479984283,-0.2266308367252349,-0.0580321550369262
1772903193786263600,0.096263671875,-0.3877248764038086,0.0122607350349426,0.021285057067871,-0.1667660921812057,-0.235793799161911,-0.0788015574216842
1772903193805250000,0.11525,-0.6563625335693359,-0.027449607849121,-0.239842414855957,-0.1356119811534881,-0.1459966748952865,-0.1844811588525772
1772903193824236500,0.134236572265625,-0.6750664710998535,-0.1617827415466308,-0.5292215347290039,-0.0384844802320003,-0.0500909127295017,-0.2785543501377105
1772903193843223000,0.15322314453125,-0.413968563079834,-0.1579073667526245,-0.662116527557373,0.0861319303512573,-0.0928514450788497,-0.3182605504989624
1772903193862209300,0.172209228515625,-0.075599193572998,-0.1281436085700988,-0.6491580009460449,0.2028071135282516,-0.3182605504989624,-0.296269416809082
1772903193881195800,0.19119580078125,0.1451244354248047,-0.105538010597229,-0.7398676872253418,0.296269416809082,-0.6371319890022278,-0.2174678593873977
1772903193900182000,0.21018212890625,0.3537106513977051,-0.1491657495498657,-0.6613197326660156,0.3689623177051544,-0.972496747970581,-0.1227838173508644
1772903193919168500,0.22916845703125,0.4871034622192383,-0.2210226058959961,-0.9669957160949708,0.4807505905628204,-1.296865940093994,-0.0238237269222736
1772903193938155000,0.248155029296875,0.683661937713623,-0.1406396627426147,-1.3571834564208984,0.6609556674957275,-1.711643099784851,0.1123991161584854
1772903193957141200,0.267141357421875,1.069706916809082,0.1206331253051757,-1.39808988571167,0.8955277800559998,-1.971260666847229,0.3433060050010681
1772903193976127700,0.286127685546875,0.9919214248657228,0.0858539342880249,-0.708580493927002,1.0403027534484863,-2.0683882236480717,0.4990765154361725
1772903193995114000,0.305114013671875,0.1736898422241211,0.420475959777832,-0.3399734497070312,1.1441497802734375,-2.009134292602539,0.4349357187747955
1772903194014100500,0.3241005859375,-0.0320067405700683,0.9381232261657716,-0.2110543251037597,1.2797616720199585,-1.7440189123153689,0.2919933497905731
1772903194033087000,0.3430869140625,0.171816349029541,1.362882137298584,-0.1553225517272949,1.4227041006088257,-1.5705333948135376,0.185092031955719
1772903194052073200,0.3620732421875,0.7953677177429199,1.950903058052063,0.4796004295349121,1.4538581371307373,-1.5473204851150513,0.1545487940311432
