time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1772904255648478500,0.101478515625,0.0293130874633789,0.0048031508922576,0.0269092470407485,0.0007635809597559,-0.009315688163042,0.0006108647794462
1772904255667464200,0.120464111328125,-0.0410776138305664,0.0143056213855743,0.026954635977745,0.0007635809597559,0.0059559317305684,-0.0006108647794462
1772904255686449700,0.13944970703125,0.0035963058471679,-0.0172025859355926,-0.0215626806020736,0.0007635809597559,-0.0013744457392022,-0.0006108647794462
1772904255705435400,0.158435302734375,-0.0136518478393554,-0.0181524455547332,0.0233151763677597,-0.0010690133785828,-0.0038179049734026,0.0
1772904255724420900,0.1774208984375,-0.0009946823120117,0.0139439702033996,0.0267426073551177,0.0007635809597559,0.0059559317305684,-0.0012217295588925
1772904255743406600,0.196406494140625,0.0093936920166015,-0.004743218421936,-0.0186583548784255,0.0001527161948615,-0.0025961752980947,0.0
1772904255762392000,0.21539208984375,-0.0037412643432617,-0.0214932113885879,-0.018235296010971,0.0013744457392022,0.0016798780998215,0.0
1772904255781377500,0.23437744140625,0.0224552154541015,0.0133329629898071,0.0129024684429168,0.0007635809597559,-0.0025961752980947,0.0006108647794462
1772904255800363300,0.25336328125,-0.0071773529052734,-0.0301087647676467,0.0042264312505722,0.0007635809597559,0.0041233371011912,0.0
1772904255819348700,0.2723486328125,0.0135889053344726,0.0012387335300445,-0.0133753567934036,0.0013744457392022,-0.0038179049734026,0.0
1772904255838334200,0.291334228515625,-0.0002040863037109,0.0074688494205474,0.0103496462106704,0.0007635809597559,0.0016798780998215,0.0
1772904255857320000,0.31031982421875,0.0047883987426757,-0.0020285546779632,-0.0063897222280502,0.0013744457392022,0.0010690133785828,0.0
1772904255876305400,0.329305419921875,-0.018712043762207,-0.0198469907045364,-0.0132805109024047,0.0001527161948615,-0.0007635809597559,0.0006108647794462
1772904255895291000,0.348290771484375,-0.002232551574707,0.0081486999988555,-0.003040999174118,0.0007635809597559,-0.0007635809597559,0.0
1772904255914276600,0.367276611328125,-7.62939453125e-05,-0.0105446279048919,0.0265101045370101,0.0007635809597559,0.0010690133785828,-0.0006108647794462
1772904255933262000,0.386261962890625,-0.0075950622558593,0.0055651664733886,0.0004628151655197,0.0001527161948615,0.0010690133785828,0.0
1772904255952247600,0.40524755859375,0.0063133239746093,0.003015786409378,0.016963317990303,0.0001527161948615,-0.0013744457392022,0.0
1772904255971233300,0.4242333984375,-0.0057287216186523,-0.0022368431091308,0.00267094373703,0.0001527161948615,0.0010690133785828,0.0
1772904255990218800,0.44321875,-0.0123786926269531,0.0012329220771789,0.0048291087150573,0.0007635809597559,-0.0001527161948615,0.0006108647794462
1772904256009204500,0.46220458984375,-0.0023870468139648,0.0149691402912139,-0.0135474354028701,0.0001527161948615,0.0004581485991366,0.0
1772904256028190000,0.48118994140625,-0.0024480819702148,0.0192452073097229,-0.0015452951192855,0.0001527161948615,-0.0019853105768561,0.0
1772904256047175400,0.500175537109375,-0.0023918151855468,-0.0115970969200134,-0.0041492283344268,0.0007635809597559,0.0016798780998215,-0.0006108647794462
1772904256066161200,0.5191611328125,0.0069293975830078,-0.0182304084300994,-0.0112303644418716,0.0007635809597559,-0.0007635809597559,-0.0006108647794462
1772904256085146600,0.538146728515625,-0.0075654983520507,0.0195464193820953,0.0029490888118743,0.0007635809597559,-0.0001527161948615,-0.0006108647794462
1772904256104132000,0.557132080078125,-0.0100831985473632,0.0051096379756927,-0.0042588710784912,0.0001527161948615,-0.0001527161948615,-0.0006108647794462
1772904256123117800,0.576117919921875,-0.007582664489746,-0.0278079807758331,-0.0203684270381927,0.0001527161948615,0.0004581485991366,0.0
1772904256142103300,0.595103271484375,0.0090503692626953,-0.0035655796527862,-0.0104117393493652,-0.0004581485991366,0.0004581485991366,-0.0006108647794462
