time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1772649451665514500,0.073514404296875,-0.7671604302942753,0.640101738089323,-0.9445501104630528,0.5423679351806641,-0.3094536960124969,0.2585873305797577
1772649451675486200,0.083486328125,-0.503344658690691,0.6494470740616322,-0.952793330412358,0.5760260224342346,-0.3607371151447296,0.3733638823032379
1772649451685458400,0.09345849609375,-0.2437958968818187,0.7443716753810644,-0.8324473606538026,0.6244705319404602,-0.4084063768386841,0.4540771245956421
1772649451695429400,0.103429443359375,0.0585702623903751,0.9458458493620155,-0.6901812355101108,0.6771385669708252,-0.4424190521240234,0.496819794178009
1772649451705401300,0.1134013671875,0.3944774567365646,1.20617377884984,-0.6267801188971847,0.7362405061721802,-0.4571101069450378,0.5154619216918945
1772649451715374000,0.1233740234375,0.7174030044347047,1.457084476172924,-0.6145402305271476,0.8038324117660522,-0.4461090862751007,0.4930165410041809
1772649451725345000,0.133344970703125,1.1700029797941445,1.7823387590795754,-0.5828420468408614,0.8737169504165649,-0.3990824520587921,0.4174852967262268
1772649451735317000,0.14331689453125,1.5840058057337998,2.021334562203288,-0.6005150661755353,0.9443194270133972,-0.3606626093387604,0.2897360622882843
1772649451745289000,0.1532890625,1.9131693710386752,2.1584107905536887,-0.6863120659265667,1.0158045291900637,-0.3419584333896637,0.1346815079450607
1772649451755261000,0.163260986328125,2.2351719586730003,2.3823463871896267,-0.7102722757719456,1.1071734428405762,-0.3180453181266784,-0.004684074781835
1772649451765232000,0.173232177734375,2.461160980707407,2.827798244360089,-0.8858020072877406,1.1967265605926514,-0.2834681570529938,-0.0953553915023803
1772649451775203800,0.183203857421875,2.5292887605160472,3.4856747085928914,-1.2731535576671362,1.2709591388702393,-0.2450619041919708,-0.13144052028656
1772649451785176000,0.193176025390625,2.465972180381417,4.2600674282282585,-1.5502572653889657,1.3665796518325806,-0.2178342789411544,-0.1092468053102493
1772649451795147000,0.20314697265625,2.3426947602808474,5.07283517896533,-1.714251603542268,1.4514076709747314,-0.2001192718744278,-0.0733513236045837
1772649451805119000,0.213118896484375,2.148951472812891,5.54986524670422,-1.9831277272753416,1.4510973691940308,-0.1131303086876869,-0.1162633746862411
1772649451815091200,0.22309130859375,2.072757875448465,5.613964501649141,-1.9935595433101057,1.385822296142578,0.0565731897950172,-0.2918528020381927
1772649451825063000,0.23306298828125,2.178888345915079,5.430034167665243,-1.6158632716350256,1.3001952171325684,0.2933194041252136,-0.6231167912483215
1772649451835034000,0.2430341796875,2.3454086954146622,5.074011821529269,-0.9488535798106342,1.2182073593139648,0.5580500364303589,-1.112246036529541
1772649451845006000,0.253006103515625,2.59601310326755,4.762160041031241,-0.257488322147727,1.1850628852844238,0.811704695224762,-1.6923112869262695
1772649451854978000,0.26297802734375,2.9427210930913685,4.628037986311316,0.532672240788117,1.2377557754516602,1.0314950942993164,-2.2680256366729736
