time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1772650604453705000,0.074705078125,1.213245909193158,0.2407183891326189,0.5224962261453271,-0.3320569694042206,-0.4444366097450256,0.3079107403755188
1772650604463677000,0.084677001953125,1.6886276252031325,0.2031517518043518,0.4740525132328271,-0.3085183799266815,-0.3996262550354004,0.1594213992357254
1772650604473649200,0.094649169921875,2.082245250239968,0.1634627154946327,0.3402199429787695,-0.3106975257396698,-0.4168467223644256,-0.0070719700306653
1772650604483622000,0.104621826171875,2.1789731015890834,0.0170551796972751,0.260460177565366,-0.3426064550876617,-0.4919851720333099,-0.1491963565349578
1772650604493593900,0.11459375,2.010520907244086,-0.1067991635084152,0.2134402138456702,-0.4133992493152618,-0.6108019948005676,-0.2637293338775635
1772650604503567000,0.124567138671875,1.666297135451436,-0.1397515850394964,0.1916431003183126,-0.5060229301452637,-0.7625491619110107,-0.3380464315414428
1772650604513538800,0.134538818359375,1.1697919673919677,-0.1456856512635946,0.0606119973510503,-0.5805719494819641,-0.971140205860138,-0.4061450660228729
1772650604523511800,0.14451171875,0.7568804438203572,-0.1369365276187658,0.0739449416548013,-0.6545764207839966,-1.0499347448349,-0.4429462254047394
1772650604533484000,0.154484130859375,0.5192582671374082,0.1109375784873962,0.0907609057687223,-0.7165688872337341,-0.9608030915260316,-0.4713576138019562
1772650604543455700,0.164455810546875,0.4363958595335483,0.2972866640508175,-0.0357733241707086,-0.7753515243530273,-0.8028488755226135,-0.5364338159561157
1772650604553429000,0.174428955078125,0.4506991101741791,0.4267091627776622,-0.1201554886877536,-0.8040151596069336,-0.6579758524894714,-0.6357539892196655
1772650604563401000,0.18440087890625,0.3264075445950031,0.5306827474713325,-0.0076620590604841,-0.7867181897163391,-0.5517362356185913,-0.7186979055404663
1772650604573374000,0.1943740234375,0.1251496437132358,0.6278776318103074,0.2408537059500813,-0.7281436920166016,-0.4931068122386932,-0.751307487487793
1772650604583346000,0.204345947265625,-0.1225169571220874,0.7378864050149917,0.4377053346969187,-0.6449532508850098,-0.4475680887699127,-0.7261345386505127
1772650604593319000,0.21431884765625,-0.1879839932888746,0.8805611840248108,0.4418517868518829,-0.5880443453788757,-0.3985993266105652,-0.6670352220535278
1772650604603291100,0.224291015625,-0.1595423271805048,0.8760591964304447,0.3133339818798005,-0.5516732335090637,-0.3744950592517853,-0.5746405720710754
1772650604613264000,0.234263916015625,-0.2424672786265611,0.7607792048245668,0.2507927700318396,-0.5334293246269226,-0.3816418647766113,-0.4528939127922058
1772650604623235800,0.24423583984375,-0.2463637015432119,0.562791703915596,0.3436811893485486,-0.5277037620544434,-0.4215802252292633,-0.3466945290565491
1772650604633208000,0.2542080078125,-0.1154366434723138,0.466003354550898,0.5430692047052085,-0.5369372963905334,-0.4642225205898285,-0.2597223222255707
1772650604643180800,0.264180908203125,0.0093330610126256,0.3736702310293913,0.7019830247238278,-0.5502669811248779,-0.467621237039566,-0.1841623336076736
1772650604653153000,0.274153076171875,0.1124842234075069,0.2577329445585608,0.7473295022733509,-0.5635789632797241,-0.4132232367992401,-0.1186440363526344
1772650604663126000,0.2841259765625,0.2332604743421077,0.1358373342052102,0.8074144070103764,-0.5569818019866943,-0.3184530436992645,-0.0576294213533401
1772650604673097700,0.29409765625,0.4903875619620084,0.0243733937561511,0.8790824897743761,-0.5317498445510864,-0.2252695262432098,-0.0087953023612499
1772650604683071000,0.304071044921875,0.840450122910738,-0.0448705306008458,1.004559319615364,-0.4833408296108246,-0.1574683636426925,0.0488818399608135
1772650604693043000,0.31404296875,0.8167594507217407,-0.0153854929193854,1.118912990156561,-0.4197731614112854,-0.1036418750882148,0.142633631825447
1772650604703015000,0.324014892578125,0.6292161869376898,0.0583802927762269,1.2120064305260776,-0.3008758127689361,-0.0469943061470985,0.1945346444845199
1772650604712988000,0.33398779296875,0.6648726067304611,0.2003296801209449,1.3778819062508645,-0.1188621371984481,0.0222144722938537,0.1883348077535629
1772650604722960000,0.3439599609375,0.6310878260284661,0.0921630276516079,1.428773742967844,0.0404875800013542,0.1457473337650299,0.167480930685997
1772650604732933000,0.35393310546875,0.6029559565216303,-0.1235761107861995,1.2273185659483077,0.111364796757698,0.3071168959140777,0.1223557889461517
1772650604742904800,0.36390478515625,0.6003747078567743,-0.2943485647723078,0.888088803050667,0.0881566777825355,0.4477949142456054,0.0687002837657928
1772650604752877800,0.3738779296875,0.6531804153710603,-0.4556164005711674,0.6489513994991779,-0.004821381997317,0.4785186052322387,0.0289006568491458
1772650604762850000,0.38385009765625,0.909826441475749,-0.5580521081730723,0.7432919173203408,-0.1035466268658638,0.3596720993518829,-0.0321070402860641
1772650604772822000,0.393822021484375,1.3353782509118317,-0.4535156288996338,1.0000000488758087,-0.1678525805473327,0.1008959710597992,-0.1269943863153457
1772650604782795000,0.403794921875,1.5569921266019344,-0.2921744356036186,1.1202895392067729,-0.2165540754795074,-0.2085795849561691,-0.2009969651699066
1772650604792767000,0.41376708984375,1.650426197102666,-0.1977306035384535,1.2255552095375954,-0.2884936034679413,-0.5209975838661194,-0.2567145526409149
