time,seconds_elapsed,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x
1772649469519676700,0.0636767578125,0.7350684249848127,-0.0111275432139635,0.1137512842012569,0.0619574226438999,-0.0409443862736225,-0.0758398249745369
1772649469529648600,0.073648681640625,0.577642651566863,0.0002577010881155,-0.0215903023762628,0.0431802757084369,-0.0274333730340003,-0.119266390800476
1772649469539620600,0.08362060546875,0.2489344288140535,-0.0169371793407946,-0.1828952553151175,0.0132894767448306,0.019199775531888,-0.1348987966775894
1772649469549591600,0.093591552734375,0.0639350042939186,-0.0526486903216689,-0.2778351272689178,-0.0204479806125164,0.0553029216825962,-0.1279269009828567
1772649469559563500,0.1035634765625,-0.0913239464789628,0.0012253770764917,-0.3204428640369325,-0.0430640168488025,0.0859403386712074,-0.1177612990140914
1772649469569535700,0.11353564453125,-0.064083472853899,0.0232565185554325,-0.2426645912969484,-0.0512710809707641,0.1006250083446502,-0.1078852266073226
1772649469579507700,0.1235078125,-0.0786409905165433,0.0557901301525533,-0.180390432887338,-0.0524864420294761,0.0909658670425415,-0.090853676199913
1772649469589478700,0.133478759765625,-0.2576566644519567,0.0965396353006362,-0.1479767578754574,-0.0438921526074409,0.1018004044890403,-0.0507816262543201
1772649469599450600,0.14345068359375,-0.3427946157723665,0.1231078356873243,-0.1588458693489432,-0.0367120057344436,0.0989761278033256,-0.0001203148858621
1772649469609422600,0.153422607421875,-0.329376915794611,0.0252441852413117,-0.1925005573978647,-0.0424657650291919,0.0773528516292572,0.0381682217121124
1772649469619393500,0.1633935546875,-0.1355740070939064,-0.1143284630347043,-0.1076637079158797,-0.0402354188263416,0.0363295674324035,0.0487165004014968
1772649469629365800,0.17336572265625,0.0509679706931114,-0.1841316287096589,-0.0288794364711269,-0.0362385474145412,-0.0021914597600698,0.0387815795838832
1772649469639337500,0.18333740234375,0.1182312426269054,-0.1791165039613843,-0.0013103519462049,-0.0398802049458026,-0.024480739608407,0.0231049172580242
1772649469649309700,0.193309814453125,0.0898135419160127,-0.118645960907638,0.031236849784851,-0.0354175493121147,-0.0328691639006137,0.0108234835788607
1772649469659280600,0.20328076171875,0.1171867020100355,-0.0803908298585563,0.0738754200825467,-0.0269609987735748,-0.0395166352391243,-0.0032888383138924
1772649469669252600,0.213252685546875,0.0849959125012159,-0.003460515717417,0.1520249738203361,-0.0090813338756561,-0.0487487465143203,-0.0072782533243298
1772649469679224800,0.223224853515625,-0.1032277347624301,0.0812791570004075,0.1778005259919911,0.0167877003550529,-0.05579075217247,0.0145837096497416
